--------- beginning of system
11-09 20:56:08.937  1415  1768 I PackageManager: Integrity check passed for file:///data/app/vmdl18066834.tmp
11-09 20:56:33.799  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
11-09 20:56:33.799  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
11-09 20:56:33.799  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
11-09 20:56:33.799  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
11-09 20:56:33.799  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:33.799  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
11-09 20:56:33.800  1415  1415 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
11-09 20:56:33.800  1415  1415 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
11-09 20:56:33.800  1415  1415 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
11-09 20:56:33.805  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:33.805  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
11-09 20:56:33.806  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
11-09 20:56:33.806  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
11-09 20:56:33.818  1415  1974 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10269; state: DISABLED
11-09 20:56:33.826  1415  1415 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@A7A
11-09 20:56:33.826  1415  4155 W BackupTransportManager: Package com.init.env enabled setting: 0
11-09 20:56:33.829  1415  5566 E NotificationService: Package has already queued 5 toasts. Not showing more. Package=com.atvcleaner
11-09 20:56:33.862  1415  1684 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-09 20:56:33.918  1415  1764 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~WidmSxM6h7ydXozPg1vlhQ==/com.init.env-N0cAKFvpKG9byuCCh6jSJw==/base.apk
11-09 20:56:33.955  1415  1684 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
11-09 20:56:33.957  1415  1768 E PackageManager: ERROR: could not load root hash from incremental install
11-09 20:56:33.968  1415  1684 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-09 20:56:33.969  1415  1768 I PackageManager: Integrity check passed for file:///data/app/vmdl1962612287.tmp
11-09 20:56:33.971  1415  5507 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
11-09 20:56:33.971  1415  5507 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1415, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
11-09 20:56:34.019  1415  5523 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10269; state: DISABLED
11-09 20:56:34.094  1415  1672 V StorageManagerService: Package null has legacy storage
11-09 20:56:34.172  1415  5520 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:34.268  1415  5508 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:34.270  1415  1768 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.yadsssaawefnt.yyyfaa3a22eaa token=50 restoreSet=0
11-09 20:56:34.270  1415  1768 V BackupManagerService: [UserID:0] Finishing install immediately
11-09 20:56:34.270  1415  5508 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:34.271  1415  1768 D PackageInstallerSession: Marking session 1962612287 as applied
11-09 20:56:34.275  1415  1768 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10270; state: DISABLED
11-09 20:56:34.275  1415  1768 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10270; state: DISABLED
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.android.buyer/.mRve
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.atvcleaner/.receivers.PkgReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
11-09 20:56:34.281  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
11-09 20:56:34.281  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
11-09 20:56:34.282  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-09 20:56:34.282  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
11-09 20:56:34.282  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
11-09 20:56:34.282  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
11-09 20:56:34.282  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
11-09 20:56:34.282  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
11-09 20:56:34.289  1415  1415 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@A7M
11-09 20:56:34.299  1415  1415 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
11-09 20:56:34.299  1415  1415 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
11-09 20:56:34.299  1415  1415 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
11-09 20:56:34.309  1415  1684 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-09 20:56:34.320  1415  1764 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~8-UNUl7M0yquj146SG2_eA==/com.yadsssaawefnt.yyyfaa3a22eaa-BMcckLrxjG-Zx2UgUz7jXA==/base.apk
11-09 20:56:34.321  1415  2972 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10270; state: DISABLED
11-09 20:56:34.322  1415  1974 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10270; state: DISABLED
11-09 20:56:34.324  1415  1415 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@A7Q
11-09 20:56:34.329  1415  4155 W BackupTransportManager: Package com.yadsssaawefnt.yyyfaa3a22eaa enabled setting: 0
11-09 20:56:34.372  1415  1684 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
11-09 20:56:34.392  1415  1684 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
11-09 20:56:34.467  1415  1768 E PackageManager: ERROR: could not load root hash from incremental install
11-09 20:56:34.502  1415  1768 I PackageManager: Integrity check passed for file:///data/app/vmdl608885814.tmp
11-09 20:56:34.517  1415  5508 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
11-09 20:56:34.517  1415  5508 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1415, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
11-09 20:56:34.554  1415  1768 W PackageManager: Adding duplicate app id: 10271 name=com.eg.android.AlipayGphone
11-09 20:56:34.732  1415  1672 W Looper  : Slow dispatch took 170ms android.fg h=android.os.Handler c=<recycled PooledLambda@8c88b11> m=0
11-09 20:56:34.822  1415  1415 W WindowManager: removeWindowToken: Attempted to remove non-existing token: android.os.Binder@ca6a469
11-09 20:56:34.830  1415  5515 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10123; uidState: BFGS; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:33; callerTargetSdkVersion:33; startForegroundCount:0; bindFromPackage:null]
11-09 20:56:34.959  1415  5508 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:35.032  1415  5520 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:35.034  1415  5508 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
11-09 20:56:35.037  1415  1415 I NotificationService: Cannot find enqueued record for key: 0|com.google.android.apps.wellbeing|174344743|null|10123
11-09 20:56:35.065  1415  5508 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10123; uidState: BFGS; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:33; callerTargetSdkVersion:33; startForegroundCount:0; bindFromPackage:null]
11-09 20:56:35.108  1415  1768 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.eg.android.AlipayGphone token=51 restoreSet=0
11-09 20:56:35.109  1415  1768 V BackupManagerService: [UserID:0] Finishing install immediately
11-09 20:56:35.113  1415  1768 D PackageInstallerSession: Marking session 608885814 as applied
11-09 20:56:35.117  1415  1768 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10271; state: DISABLED
11-09 20:56:35.117  1415  1768 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10271; state: DISABLED
11-09 20:56:35.126  1415  1415 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@A7k
11-09 20:56:35.134  1415  1415 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
11-09 20:56:35.134  1415  1415 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
11-09 20:56:35.134  1415  1415 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
11-09 20:56:35.143  1415  4153 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
11-09 20:56:35.143  1415  4153 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
11-09 20:56:35.149  1415  4193 E NotificationService: Package has already queued 5 toasts. Not showing more. Package=com.atvcleaner
11-09 20:56:35.152  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
11-09 20:56:35.152  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.android.buyer/.mRve
11-09 20:56:35.152  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.atvcleaner/.receivers.PkgReceiver
11-09 20:56:35.152  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
11-09 20:56:35.152  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
11-09 20:56:35.152  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
11-09 20:56:35.153  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
11-09 20:56:35.153  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
11-09 20:56:35.153  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
11-09 20:56:35.153  1415  1687 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
11-09 20:56:35.153  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:35.153  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
11-09 20:56:35.155  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
11-09 20:56:35.155  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
11-09 20:56:35.155  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
11-09 20:56:35.155  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
11-09 20:56:35.155  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
11-09 20:56:35.155  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
11-09 20:56:35.155  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
11-09 20:56:35.155  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
11-09 20:56:35.156  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
11-09 20:56:35.156  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
11-09 20:56:35.156  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
11-09 20:56:35.156  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
11-09 20:56:35.156  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
11-09 20:56:35.156  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
11-09 20:56:35.156  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
11-09 20:56:35.156  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
11-09 20:56:35.156  1415  1687 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
11-09 20:56:35.156  1415  1687 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1415, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
11-09 20:56:35.159  1415  1764 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~kBAG4o4IA0OrX4DKUrcUmw==/com.eg.android.AlipayGphone-PkXBOJ37Y5uV6jK7o1ZUPA==/base.apk
11-09 20:56:35.165  1415  1974 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10271; state: DISABLED
11-09 20:56:35.167  1415  1415 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@A7o
