--------- beginning of system
10-31 11:01:49.314  1459  5211 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-31 11:01:49.382  1459  1855 V BackupManagerService: [UserID:0] restoreAtInstall pkg=android.dds.com token=24 restoreSet=0
10-31 11:02:04.501  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-31 11:02:04.501  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-31 11:02:04.501  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-31 11:02:04.501  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-31 11:02:04.501  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-31 11:02:04.501  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-31 11:02:04.510  1459  1459 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-31 11:02:04.510  1459  1459 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-31 11:02:04.510  1459  1459 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-31 11:02:04.524  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:04.535  1459  2004 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10250; state: DISABLED
10-31 11:02:04.539  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BHQ
10-31 11:02:04.549  1459  1851 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~FR_vS3yZkg9Nr5YHbTCd-w==/rjpmscxyoicgj.rcmuksahjbgmzodorjn.pebcsfmlgnqxshaierbhj-f8t-YVnl48Eq2jiDedHMIg==/base.apk
10-31 11:02:04.574  1459  5211 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10250; state: DISABLED
10-31 11:02:04.596  1459  4171 W BackupTransportManager: Package rjpmscxyoicgj.rcmuksahjbgmzodorjn.pebcsfmlgnqxshaierbhj enabled setting: 0
10-31 11:02:04.605  1459  4178 E NotificationService: Package has already queued 5 toasts. Not showing more. Package=cleaner.antivirus
10-31 11:02:04.611  1459  1703 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-31 11:02:04.621  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:04.655  1459  1459 I NotificationService: Cannot find enqueued record for key: 0|com.google.android.apps.wellbeing|174344743|null|10121
10-31 11:02:04.704  1459  1855 E PackageManager: ERROR: could not load root hash from incremental install
10-31 11:02:04.725  1459  1855 I PackageManager: Integrity check passed for file:///data/app/vmdl541022316.tmp
10-31 11:02:04.831  1459  1680 V StorageManagerService: Package null has legacy storage
10-31 11:02:05.042  1459  1855 V BackupManagerService: [UserID:0] restoreAtInstall pkg=oaskok.rjsbiydsjifexwubpyuomxy.zslzeeeyzmnfnttztj token=3d restoreSet=0
10-31 11:02:05.042  1459  1855 V BackupManagerService: [UserID:0] Finishing install immediately
10-31 11:02:05.043  1459  1855 D PackageInstallerSession: Marking session 541022316 as applied
10-31 11:02:05.055  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10251; state: DISABLED
10-31 11:02:05.055  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10251; state: DISABLED
10-31 11:02:05.067  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-31 11:02:05.067  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-31 11:02:05.067  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-31 11:02:05.067  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.android.buyer/.mRve
10-31 11:02:05.067  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-31 11:02:05.078  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-31 11:02:05.078  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:05.078  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-31 11:02:05.078  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-31 11:02:05.079  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-31 11:02:05.079  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BH0
10-31 11:02:05.079  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-31 11:02:05.096  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BH4
10-31 11:02:05.103  1459  1459 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-31 11:02:05.103  1459  1459 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-31 11:02:05.104  1459  1459 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-31 11:02:05.118  1459  2004 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10251; state: DISABLED
10-31 11:02:05.119  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BH8
10-31 11:02:05.132  1459  1851 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~_k7jok8lyITvBdH6XCPUCg==/oaskok.rjsbiydsjifexwubpyuomxy.zslzeeeyzmnfnttztj-HwQPikSjDv6y925zqquxzw==/base.apk
10-31 11:02:05.144  1459  4171 W BackupTransportManager: Package oaskok.rjsbiydsjifexwubpyuomxy.zslzeeeyzmnfnttztj enabled setting: 0
10-31 11:02:05.147  1459  1855 E PackageManager: ERROR: could not load root hash from incremental install
10-31 11:02:05.153  1459  2037 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: com.lfnb.ccrh at: Binary XML file line #24
10-31 11:02:05.160  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:05.170  1459  1855 I PackageManager: Integrity check passed for file:///data/app/vmdl1670336942.tmp
10-31 11:02:05.183  1459  5495 E NotificationService: Package has already queued 5 toasts. Not showing more. Package=cleaner.antivirus
10-31 11:02:05.188  1459  1703 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-31 11:02:05.201  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:05.263  1459  5492 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10251; state: DISABLED
10-31 11:02:05.314  1459  1855 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: com.lfnb.ccrh at: Binary XML file line #24
10-31 11:02:05.380  1459  1680 V StorageManagerService: Package null has legacy storage
10-31 11:02:05.462  1459  5504 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-31 11:02:05.487  1459  1855 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.lfnb.ccrh token=3e restoreSet=0
10-31 11:02:05.488  1459  1855 V BackupManagerService: [UserID:0] Finishing install immediately
10-31 11:02:05.494  1459  1855 D PackageInstallerSession: Marking session 1670336942 as applied
10-31 11:02:05.504  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10252; state: DISABLED
10-31 11:02:05.504  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10252; state: DISABLED
10-31 11:02:05.515  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-31 11:02:05.515  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-31 11:02:05.515  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-31 11:02:05.515  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.android.buyer/.mRve
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-31 11:02:05.516  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-31 11:02:05.517  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:05.517  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-31 11:02:05.517  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:05.517  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-31 11:02:05.517  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-31 11:02:05.517  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-31 11:02:05.517  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-31 11:02:05.517  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-31 11:02:05.517  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-31 11:02:05.518  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-31 11:02:05.518  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-31 11:02:05.518  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-31 11:02:05.518  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-31 11:02:05.518  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-31 11:02:05.518  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-31 11:02:05.518  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-31 11:02:05.518  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-31 11:02:05.518  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-31 11:02:05.529  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BIY
10-31 11:02:05.539  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:05.545  1459  1459 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-31 11:02:05.545  1459  1459 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-31 11:02:05.545  1459  1459 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-31 11:02:05.571  1459  1703 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-31 11:02:05.583  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:05.586  1459  2004 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10252; state: DISABLED
10-31 11:02:05.591  1459  1855 E PackageManager: ERROR: could not load root hash from incremental install
10-31 11:02:05.593  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BIc
10-31 11:02:05.601  1459  1855 I PackageManager: Integrity check passed for file:///data/app/vmdl373454004.tmp
10-31 11:02:05.613  1459  5495 E NotificationService: Package has already queued 5 toasts. Not showing more. Package=cleaner.antivirus
10-31 11:02:05.616  1459  4171 W BackupTransportManager: Package com.lfnb.ccrh enabled setting: 0
10-31 11:02:05.659  1459  1851 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~Z2uckeXjJ-N5vv_1C6ENUQ==/com.lfnb.ccrh-uLsCPPsAxkNBFMxx9tLRqw==/base.apk
10-31 11:02:05.789  1459  2013 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10252; state: DISABLED
10-31 11:02:05.795  1459  5495 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-31 11:02:05.808  1459  5504 D CoreBackPreview: Window{daaf4c3 u0 Toast}: Setting back callback null
10-31 11:02:05.864  1459  1680 V StorageManagerService: Package null has legacy storage
10-31 11:02:05.868  1459  2012 W NotificationService: Toast already killed. pkg=cleaner.antivirus token=android.os.BinderProxy@7537dba
10-31 11:02:05.876  1459  8008 D CoreBackPreview: Window{932a461 u0 Toast}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@99f5e3, mPriority=0}
10-31 11:02:05.880  1459  5212 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10126, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-31 11:02:06.023  1459  1855 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.android.system.admin token=3f restoreSet=0
10-31 11:02:06.024  1459  1855 V BackupManagerService: [UserID:0] Finishing install immediately
10-31 11:02:06.027  1459  1855 D PackageInstallerSession: Marking session 373454004 as applied
10-31 11:02:06.030  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10253; state: DISABLED
10-31 11:02:06.031  1459  1855 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10253; state: DISABLED
10-31 11:02:06.047  1459  1459 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@BI4
10-31 11:02:06.055  1459  1703 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-31 11:02:06.055  1459  1459 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-31 11:02:06.055  1459  1459 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-31 11:02:06.056  1459  1459 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-31 11:02:06.057  1459  2013 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-31 11:02:06.057  1459  2013 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-31 11:02:06.058  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-31 11:02:06.058  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.android.buyer/.mRve
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-31 11:02:06.059  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-31 11:02:06.059  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-31 11:02:06.059  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-31 11:02:06.059  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-31 11:02:06.059  1459  1706 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1459, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-31 11:02:06.059  1459  1706 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
