--------- beginning of system
10-22 20:11:59.488  1445  1445 E NotificationService: Muting recently noisy 0|com.antivirus|1000|null|10197
10-22 20:12:33.414  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-22 20:12:33.414  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-22 20:12:33.415  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-22 20:12:33.415  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-22 20:12:33.415  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-22 20:12:33.415  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-22 20:12:33.415  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-22 20:12:33.415  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-22 20:12:33.416  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-22 20:12:33.416  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-22 20:12:33.416  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-22 20:12:33.416  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-22 20:12:33.416  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-22 20:12:33.416  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-22 20:12:33.416  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:33.416  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:33.416  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-22 20:12:33.416  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-22 20:12:33.422 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #15
10-22 20:12:33.422 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #16
10-22 20:12:33.422 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #19
10-22 20:12:33.422 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #20
10-22 20:12:33.422 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #22
10-22 20:12:33.423 19058 25536 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #27
10-22 20:12:33.423  1445  2009 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10283; state: DISABLED
10-22 20:12:33.429  1445  1445 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@C00
10-22 20:12:33.461  1445  4177 W BackupTransportManager: Package com.kp1874 enabled setting: 0
10-22 20:12:33.469  1445  1828 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~nauA-fBkwYe7DRSGVkA0uQ==/com.kp1874-k1N0Mf26nXIBO-7vdgKIkw==/base.apk
10-22 20:12:33.475  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:33.504  1445  1831 E PackageManager: ERROR: could not load root hash from incremental install
10-22 20:12:33.505  1445  3734 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10283; state: DISABLED
10-22 20:12:33.524  1445  5555 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:33.524  1445  5555 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:33.525  1445  1831 I PackageManager: Integrity check passed for file:///data/app/vmdl1270935339.tmp
10-22 20:12:33.554  1445  1679 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-22 20:12:33.568  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:33.718  1445  1667 V StorageManagerService: Package null has legacy storage
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #15
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #16
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #19
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #20
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #22
10-22 20:12:33.734 19058 24360 W PackageParser: Ignoring duplicate uses-permissions/uses-permissions-sdk-m:  in package: com.kp1874 at: Binary XML file line #27
10-22 20:12:33.858  1445  1831 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.eyelid.steady token=76 restoreSet=0
10-22 20:12:33.858  1445  1831 V BackupManagerService: [UserID:0] Finishing install immediately
10-22 20:12:33.859  1445  1831 D PackageInstallerSession: Marking session 1270935339 as applied
10-22 20:12:33.862  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10284; state: DISABLED
10-22 20:12:33.862  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10284; state: DISABLED
10-22 20:12:33.877  1445  1445 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@C1A
10-22 20:12:33.882  1445  1488 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-22 20:12:33.882  1445  1488 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.android.buyer/.mRve
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:33.883  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-22 20:12:33.883  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-22 20:12:33.885  1445  1445 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-22 20:12:33.885  1445  1445 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-22 20:12:33.885  1445  1445 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-22 20:12:33.904  1445  1828 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~qPETVWsoYMVDDggcvuOSEA==/com.eyelid.steady-i0qfcO81fm_F9LXmEXfzXw==/base.apk
10-22 20:12:33.920  1445  2009 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10284; state: DISABLED
10-22 20:12:33.931  1445  2940 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10284; state: DISABLED
10-22 20:12:33.933  1445  1445 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@C1E
10-22 20:12:33.939  1445  1445 E NotificationService: Muting recently noisy 0|com.antivirus|1000|null|10197
10-22 20:12:33.964  1445  4177 W BackupTransportManager: Package com.eyelid.steady enabled setting: 0
10-22 20:12:33.975  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:34.011  1445  4225 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:34.011  1445  4225 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:34.024  1445  1679 D AppWidgetServiceImpl: Provider info from ComponentInfo{com.eyelid.steady/com.eyelid.steady.wp} won't be persisted.
10-22 20:12:34.038  1445  1679 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-22 20:12:34.052  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:34.070  1445  1679 D AppWidgetServiceImpl: Provider info from ComponentInfo{com.eyelid.steady/com.eyelid.steady.wp} won't be persisted.
10-22 20:12:34.270  1445  1831 E PackageManager: ERROR: could not load root hash from incremental install
10-22 20:12:34.282  1445  1445 W WindowManager: removeWindowToken: Attempted to remove non-existing token: android.os.Binder@ea83cd6
10-22 20:12:34.291  1445  1831 I PackageManager: Integrity check passed for file:///data/app/vmdl698717861.tmp
10-22 20:12:34.418  1445  1667 V StorageManagerService: Package null has legacy storage
10-22 20:12:34.422  1445  1445 W NotificationHistory: Attempted to add notif for locked/gone/disabled user 0
10-22 20:12:34.530  1445  1831 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.yang.game.dds token=77 restoreSet=0
10-22 20:12:34.531  1445  1831 V BackupManagerService: [UserID:0] Finishing install immediately
10-22 20:12:34.533  1445  1831 D PackageInstallerSession: Marking session 698717861 as applied
10-22 20:12:34.539  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10285; state: DISABLED
10-22 20:12:34.539  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10285; state: DISABLED
10-22 20:12:34.547  1445  1445 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@C1g
10-22 20:12:34.548  1445  5550 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-22 20:12:34.549  1445  5550 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-22 20:12:34.549  1445  1445 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-22 20:12:34.549  1445  1445 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-22 20:12:34.549  1445  1445 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-22 20:12:34.556  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.android.buyer/.mRve
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-22 20:12:34.556  1445  1680 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-22 20:12:34.556  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:34.557  1445  1680 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-22 20:12:34.557  1445  1680 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1445, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-22 20:12:34.576  1445  2009 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10285; state: DISABLED
10-22 20:12:34.579  1445  1445 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@C1k
10-22 20:12:34.601  1445  1828 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~JKGApdbu7BGWTFXXwcWsWg==/com.yang.game.dds-um9isP7GzOP6SyPwgKt9Zw==/base.apk
10-22 20:12:34.613  1445  4233 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10285; state: DISABLED
10-22 20:12:34.632  1445  4177 W BackupTransportManager: Package com.yang.game.dds enabled setting: 0
10-22 20:12:34.651  1445  1831 E PackageManager: ERROR: could not load root hash from incremental install
10-22 20:12:34.674  1445  5555 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-22 20:12:34.674  1445  5555 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1445, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-22 20:12:34.674  1445  1831 I PackageManager: Integrity check passed for file:///data/app/vmdl560296713.tmp
10-22 20:12:34.676  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:34.730  1445  1679 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-22 20:12:34.744  1445  1679 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-22 20:12:34.832  1445  5551 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10286; state: DISABLED
10-22 20:12:34.954  1445  3734 D CoreBackPreview: Window{9f12ab6 u0 Toast}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@aea3a89, mPriority=0}
10-22 20:12:34.969  1445  1831 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.gupocufbbxbijsq.gtenurim token=78 restoreSet=0
10-22 20:12:34.969  1445  1831 V BackupManagerService: [UserID:0] Finishing install immediately
10-22 20:12:34.971  1445  1831 D PackageInstallerSession: Marking session 560296713 as applied
10-22 20:12:34.976  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10286; state: DISABLED
10-22 20:12:34.976  1445  1831 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10286; state: DISABLED
